,pdb,emmap,source,q,clashscore,bond_outlier,angle_outlier,pucker_outlier,suite_outlier,avg_suitness,cc_volume,cc_mask,cc_peaks,tempy_mi,tempy_smoc
250,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R3.out.10.pdbFINISHED_1,BtCoV_HKU5_con4-7p29-cryosparc_P2_J371_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf4_librarySHAPE_scores.csv,0.160231652173913,0.0,0.0,0.0,0.0074626865671641,0.0444444444444444,0.823,0.3363,0.3151,0.2818,0.1201015978651747,0.8605337409229996
251,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R3.out.1.pdbFINISHED_1,BtCoV_HKU5_con4-7p29-cryosparc_P2_J371_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf4_librarySHAPE_scores.csv,0.1595923391304348,0.0,0.0,0.0,0.0074626865671641,0.0444444444444444,0.846,0.3202,0.3439,0.3084,0.1201743646486257,0.8602386257052438
252,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R3.out.9.pdbFINISHED_1,BtCoV_HKU5_con4-7p29-cryosparc_P2_J371_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf4_librarySHAPE_scores.csv,0.1603031137391304,0.0,0.0,0.0,0.0074626865671641,0.0444444444444444,0.834,0.3405,0.3191,0.2855,0.121504270391481,0.8663873260587331
253,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R3.out.5.pdbFINISHED_1,BtCoV_HKU5_con4-7p29-cryosparc_P2_J371_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf4_librarySHAPE_scores.csv,0.1602818274782608,0.23,0.0,0.0,0.0074626865671641,0.0592592592592592,0.832,0.3372,0.3107,0.2955,0.1207932301662967,0.865939492885258
254,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R3.out.2.pdbFINISHED_1,BtCoV_HKU5_con4-7p29-cryosparc_P2_J371_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf4_librarySHAPE_scores.csv,0.1620803996521739,0.46,0.0,0.0,0.0074626865671641,0.0518518518518518,0.811,0.338,0.3173,0.3045,0.1217317299081016,0.872492140356965
255,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R3.out.7.pdbFINISHED_1,BtCoV_HKU5_con4-7p29-cryosparc_P2_J371_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf4_librarySHAPE_scores.csv,0.1607565826086956,0.69,0.0,0.0,0.0074626865671641,0.037037037037037,0.842,0.3413,0.3744,0.3345,0.1210860053399432,0.863699736883053
256,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R3.out.6.pdbFINISHED_1,BtCoV_HKU5_con4-7p29-cryosparc_P2_J371_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf4_librarySHAPE_scores.csv,0.1624246354782608,0.0,0.0,0.0,0.0074626865671641,0.0666666666666666,0.809,0.3731,0.3926,0.3449,0.1208067144640225,0.8664800324746169
257,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R3.out.3.pdbFINISHED_1,BtCoV_HKU5_con4-7p29-cryosparc_P2_J371_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf4_librarySHAPE_scores.csv,0.1626107662608695,0.23,0.0,0.0,0.0074626865671641,0.0592592592592592,0.813,0.3275,0.3039,0.2914,0.1217291952980085,0.8713272619508496
258,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R3.out.8.pdbFINISHED_1,BtCoV_HKU5_con4-7p29-cryosparc_P2_J371_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf4_librarySHAPE_scores.csv,0.1630646747826087,0.0,0.0,0.0,0.0074626865671641,0.0592592592592592,0.827,0.3023,0.3079,0.2851,0.1211467323331618,0.8646600876417998
259,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R3.out.4.pdbFINISHED_1,BtCoV_HKU5_con4-7p29-cryosparc_P2_J371_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf4_librarySHAPE_scores.csv,0.1677223652173912,0.0,0.0,0.0,0.0074626865671641,0.0666666666666666,0.815,0.4026,0.4114,0.3576,0.1208403455368397,0.8677387269378647
260,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.10.pdbFINISHED_1,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-1_icSHAPE_scores.csv,0.2453440877019452,0.22,0.0,0.0,0.0,0.0559440559440559,0.835,0.528,0.5503,0.5193,0.025699498002756,0.9205551863850148
261,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.5.pdbFINISHED_1,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-1_icSHAPE_scores.csv,0.244703441806792,0.44,0.0,0.0,0.0,0.0629370629370629,0.836,0.5428,0.5707,0.5377,0.0256356336814794,0.9223496049503648
262,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.4.pdbFINISHED_1,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-1_icSHAPE_scores.csv,0.2351932548631717,0.22,0.0,0.0,0.0070422535211267,0.0769230769230769,0.826,0.4968,0.5289,0.4988,0.0251903634219395,0.9177271949855338
263,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.1.pdbFINISHED_1,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-1_icSHAPE_scores.csv,0.2431996541378173,0.22,0.0,0.0,0.0070422535211267,0.0629370629370629,0.836,0.491,0.4896,0.475,0.0257931795617163,0.9226979037334686
264,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.7.pdbFINISHED_1,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-1_icSHAPE_scores.csv,0.2393885126937026,0.22,0.0,0.0,0.0070422535211267,0.0629370629370629,0.844,0.4896,0.513,0.4913,0.0254576835927447,0.9177302258629888
265,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.3.pdbFINISHED_1,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-1_icSHAPE_scores.csv,0.2401657223870755,0.22,0.0,0.0,0.0070422535211267,0.0699300699300699,0.836,0.5388,0.5639,0.5313,0.0254047001332709,0.91806421547494
266,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.9.pdbFINISHED_1,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-1_icSHAPE_scores.csv,0.2388729637322782,0.44,0.0,0.0,0.0,0.0699300699300699,0.84,0.511,0.5442,0.513,0.0257683938228707,0.9210183988049394
267,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.6.pdbFINISHED_1,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-1_icSHAPE_scores.csv,0.2380076808440488,0.22,0.0,0.0,0.0070422535211267,0.0559440559440559,0.841,0.5125,0.534,0.5104,0.0256807655641379,0.9216343292128828
268,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.8.pdbFINISHED_1,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-1_icSHAPE_scores.csv,0.2377443913616881,0.22,0.0,0.0,0.0070422535211267,0.0699300699300699,0.837,0.458,0.473,0.4537,0.0255002772729542,0.917888881207243
269,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.2.pdbFINISHED_1,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-1_icSHAPE_scores.csv,0.2391228364655456,0.0,0.0,0.0,0.0,0.0349650349650349,0.849,0.5894,0.6226,0.5723,0.0256548984214688,0.9212971042959744
270,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.10.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3059271464435146,0.25,0.0,0.0,0.008130081300813,0.0564516129032258,0.837,0.4842,0.4898,0.4943,0.0231397867188427,0.8645020274354592
271,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.2.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3064181483453784,0.25,0.0,0.0,0.008130081300813,0.032258064516129,0.83,0.5133,0.516,0.5145,0.0230366031421107,0.8648557285353589
272,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.8.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.2968826861924686,0.25,0.0,0.0,0.008130081300813,0.032258064516129,0.852,0.4991,0.5117,0.5062,0.0227763041756438,0.8586594592885036
273,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.6.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3030141487257512,0.25,0.0,0.0,0.008130081300813,0.0403225806451612,0.852,0.5041,0.5059,0.5045,0.0229698779200955,0.8626160348606184
274,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.5.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.2995487055914796,0.25,0.0,0.0,0.008130081300813,0.0483870967741935,0.845,0.5306,0.5456,0.5258,0.0229806817857063,0.8600093365156879
275,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.3.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3037983195131228,0.25,0.0,0.0,0.008130081300813,0.0483870967741935,0.834,0.5158,0.5207,0.513,0.0231472811554006,0.8585027572174663
276,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.4.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.2990449490300494,0.51,0.0,0.0,0.016260162601626,0.0725806451612903,0.849,0.4903,0.4977,0.495,0.0229751127381877,0.8574947654512532
277,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.1.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3018808056295169,0.25,0.0,0.0,0.008130081300813,0.0403225806451612,0.848,0.4981,0.5072,0.5045,0.0229436117622488,0.8636985618343459
278,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.9.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.2992177535184481,0.51,0.0,0.0,0.016260162601626,0.032258064516129,0.857,0.5042,0.5091,0.503,0.0228945889230945,0.8574908413938078
279,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.7.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.2995850920502091,0.51,0.0,0.0,0.008130081300813,0.0725806451612903,0.821,0.5302,0.5409,0.5299,0.0229216551776097,0.861753130614106
280,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.10.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1380129366956521,0.0,0.0,0.0,0.0,0.0592592592592592,0.82,0.3578,0.401,0.2542,0.1226838036310993,0.8584992380117594
281,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.2.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1349826267826087,0.23,0.0,0.0,0.0,0.0592592592592592,0.824,0.2101,0.2357,0.1685,0.1212915463150463,0.8607786685426949
282,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.4.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1335624674782608,0.0,0.0,0.0,0.0,0.0518518518518518,0.822,0.2583,0.2404,0.1512,0.1195651055531534,0.8457525501930757
283,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.8.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1353347346086956,0.0,0.0,0.0,0.0,0.0814814814814814,0.803,0.1963,0.1897,0.1292,0.1190618783674321,0.851355247813223
284,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.3.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1371302904347826,0.0,0.0,0.0,0.0,0.0592592592592592,0.841,0.248,0.235,0.1403,0.1194108077347724,0.845090294809324
285,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.9.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1353331453913043,0.23,0.0,0.0,0.0,0.0444444444444444,0.83,0.312,0.3512,0.2148,0.1192895511151361,0.8446581446452199
286,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.1.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1302253867826087,0.0,0.0,0.0,0.0,0.0518518518518518,0.838,0.3452,0.3816,0.2397,0.1202052321904907,0.8423531087455821
287,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.6.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1344824466086956,0.69,0.0,0.0,0.0074626865671641,0.0592592592592592,0.814,0.2044,0.2347,0.1674,0.1242280532434211,0.8492880659795272
288,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.5.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1276239210434782,0.0,0.0,0.0,0.0,0.0814814814814814,0.808,0.3212,0.3294,0.2131,0.1186094711213239,0.8462586106531926
289,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.7.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1352798062608695,0.0,0.0,0.0,0.0,0.037037037037037,0.822,0.2629,0.2345,0.1473,0.1226816496920993,0.8543127748514027
290,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.10.pdbFINISHED_1,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2068043004622496,0.0,0.0,0.0,0.0,0.0588235294117647,0.829,0.683,0.6898,0.6596,0.0097739443795854,0.9473237261161026
291,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.6.pdbFINISHED_1,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2094625318952233,0.0,0.0,0.0,0.0,0.065359477124183,0.836,0.7291,0.7487,0.7067,0.0097796914801714,0.9484146048145484
292,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.4.pdbFINISHED_1,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2054667842835131,0.41,0.0,0.0,0.0,0.065359477124183,0.827,0.6748,0.6841,0.6509,0.0097404520412697,0.9448945043565228
293,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.5.pdbFINISHED_1,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2161216674884437,0.2,0.0,0.0,0.006578947368421,0.0326797385620915,0.867,0.6378,0.6623,0.6347,0.0098749908773183,0.9435100040790212
294,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.7.pdbFINISHED_1,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2081660024653313,0.41,0.0,0.0,0.006578947368421,0.0718954248366013,0.837,0.6967,0.721,0.6779,0.0097225894121444,0.9455065596046328
295,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.8.pdbFINISHED_1,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2127173112480739,0.61,0.0,0.0,0.006578947368421,0.0392156862745098,0.86,0.6876,0.7143,0.6789,0.0097829378818871,0.9493610149042502
296,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.3.pdbFINISHED_1,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2127814893682588,0.41,0.0,0.0,0.006578947368421,0.0457516339869281,0.864,0.6608,0.669,0.6422,0.0098498125179676,0.9450779005750132
297,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.2.pdbFINISHED_1,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2111199919876733,0.2,0.0,0.0,0.006578947368421,0.0457516339869281,0.851,0.6643,0.6859,0.662,0.0098065839876128,0.9482295862668082
298,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.9.pdbFINISHED_1,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2096817756548536,0.41,0.0,0.0,0.0,0.0457516339869281,0.842,0.6765,0.6874,0.6565,0.0098192390659045,0.9463166541449988
299,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.1.pdbFINISHED_1,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2103225294298921,0.41,0.0,0.0,0.006578947368421,0.0326797385620915,0.854,0.6669,0.677,0.6457,0.00981181887525,0.9442060774138136
300,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.10,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_libraryDMS_scores.csv,0.3094368725751236,3.03,0.0,0.0,0.024390243902439,0.0967741935483871,0.795,0.5011,0.4929,0.4952,0.0222385508722575,0.8683903298348724
301,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.2,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_libraryDMS_scores.csv,0.3158292190947128,4.8,0.0,0.0007355645457888,0.024390243902439,0.1129032258064516,0.764,0.5003,0.496,0.4981,0.0222981438440912,0.8701785030565821
302,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_libraryDMS_scores.csv,0.3164762012171928,3.03,0.0,0.0007355645457888,0.024390243902439,0.0887096774193548,0.772,0.4996,0.4925,0.496,0.0223214691332508,0.8705939230894353
303,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.9,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_libraryDMS_scores.csv,0.3095395127424876,5.05,0.0,0.0007355645457888,0.032520325203252,0.1370967741935483,0.753,0.4925,0.4878,0.4896,0.022226185110129,0.86788890412054
304,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.6,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_libraryDMS_scores.csv,0.3099493309243057,2.27,0.0,0.0003677822728944,0.032520325203252,0.0887096774193548,0.762,0.4979,0.4914,0.4948,0.0221842032974597,0.8679666641654579
305,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.5,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_libraryDMS_scores.csv,0.3111516485355649,3.28,0.0,0.0007355645457888,0.032520325203252,0.1209677419354838,0.767,0.4967,0.4916,0.4938,0.0223933484679169,0.8688740770726987
306,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.8,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_libraryDMS_scores.csv,0.3120395188284519,3.79,0.0,0.0007355645457888,0.032520325203252,0.1129032258064516,0.754,0.4992,0.4918,0.4952,0.0222206288279876,0.8705189265557896
307,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.3,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_libraryDMS_scores.csv,0.3136380711297071,4.55,0.0,0.0003677822728944,0.024390243902439,0.1129032258064516,0.795,0.5015,0.4949,0.4953,0.0222418843680504,0.8689780973488
308,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.7,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_libraryDMS_scores.csv,0.3142108543172309,5.56,0.0,0.0,0.024390243902439,0.1451612903225806,0.766,0.5004,0.4931,0.4928,0.022402689648797,0.8711749914258214
309,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.4,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_libraryDMS_scores.csv,0.3145419007227082,5.81,0.0,0.0011033468186833,0.024390243902439,0.1129032258064516,0.772,0.4997,0.4932,0.4958,0.0223039648410968,0.8689359282346455
310,SARS_CoV_2-SL56_5bext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.10,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_eternafold_scores.csv,0.2072302012326656,8.8,0.0,0.0014894250819183,0.0131578947368421,0.1176470588235294,0.749,0.4452,0.4389,0.3494,0.0191062330588354,0.9129823548114622
311,SARS_CoV_2-SL56_5bext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.4,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_eternafold_scores.csv,0.2092507815100154,7.16,0.0,0.0011915400655347,0.0131578947368421,0.1437908496732026,0.744,0.4458,0.4406,0.3494,0.0191701951481356,0.9128590293177306
312,SARS_CoV_2-SL56_5bext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.9,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_eternafold_scores.csv,0.200858945146379,6.55,0.0,0.0011915400655347,0.0131578947368421,0.1045751633986928,0.753,0.4361,0.4321,0.3404,0.0188445358194477,0.9098748692820612
